12896|000093517|Общинска администрация - Долни чифлик|1100024|1000192|21912|ГР. ДОЛНИ ЧИФЛИК ПЛОЩАД "ТИЧА" No1|2001; 2008; 2113; |3444|obshtina@dolnichiflik.bg||2018-08-01||t|9|-1|2018-08-10 12:42:55.88|-1|2023-04-16 00:04:40.106||0000000284
12901|000261630|Общинска администрация - Дупница|1100006|1000197|68789|гр.Дупница, пл."Свобода" № 1|0701/ 5-92-10; 5-92-11; 5-92-20; 5-92-72; 5-92-21; |+359 701 592 57|admin_dupnitsa@dupnitsa.bg||2018-08-01||t|9|-1|2018-08-10 12:42:55.918|-1|2023-04-16 00:04:40.214||0000000346
12657|000513106|Изпълнителна агенция "Проучване и поддържане на река Дунав'|1100015|1000044|63427|ул. "Славянска" № 6|823130; 823133; 823134; 823135; 823136; 0889419182; |823131|appd@appd-bg.org||2018-08-01||t|5|-1|2018-08-10 12:42:54.022|-1|2023-04-16 00:04:35.154||0000000146
12792|175811402|Областна дирекция "Земеделие" - Варна|1100024|1000155|10135|ул."Д-р Пюскюлиев" №1|052/621240; 052/601323; |052647351|odzg_var@abv.bg||2018-08-01||t|10|-1|2018-08-10 12:42:55.053|-1|2023-04-16 00:04:37.73||0000001216
12805|175818051|Областна дирекция "Земеделие" - Пловдив|1100011|1000023|56784|гр. Пловдив, бул. "Марица" 122, ет.3|032/63-40-22; 63-22-08; ||odzg_plovdiv@abv.bg||2018-08-01||t|10|-1|2018-08-10 12:42:55.156|-1|2023-04-16 00:04:38.091||0000001239
12817|175809903|Областна дирекция "Земеделие" - Ямбол|1100005|1000114|87374|гр. Ямбол, ул. "Жорж Папазов" № 9 , ет.5|661854; 661863; ||ODZG_Yambol@mzh.government.bg||2018-08-01||t|10|-1|2018-08-10 12:42:55.247|-1|2023-04-16 00:04:38.316||0000001228
12823|000777255|Общинска администрация - Антон|1100016|1000119|504|с.Антон , площад "Съединение" №1; e-mail: obanton@abv.bg|2300; |2500|obanton@abv.bg||2018-08-01||t|9|-1|2018-08-10 12:42:55.3|-1|2023-04-16 00:04:38.445||0000000463
12824|000875557|Общинска администрация - Антоново|1100023|1000120|518|гр. Антоново 7970обл. Търговищебул. "Тузлушки герой" №26|06071 2222; |6071 2428|ob_antonovo@abv.bg||2018-08-01||t|9|-1|2018-08-10 12:42:55.308|-1|2023-04-16 00:04:38.463||0000000480
12825|000291627|Общинска администрация - Априлци|1100008|1000121|52218|гр.Априлци,обл.Ловеч,ул."Васил Левски"№109|06958/22-22; |06958/ 22 85|info@obshtina-apriltsi.com||2018-08-01||t|9|-1|2018-08-10 12:42:55.317|-1|2023-04-16 00:04:38.481||0000000348
12828|000852544|Общинска администрация - Балчик|1100002|1000124|2508|пл. "21-ви септември" № 6|71031; 72070; 070018708; ||mayor@balchik.bg||2018-08-01||t|9|-1|2018-08-10 12:42:55.341|-1|2023-04-16 00:04:38.539||0000000325
12835|000159458|Общинска администрация - Белоградчик|1100026|1000131|3616|гр.Белоградчик, област Видин ул."Княз Борис I", №:6|0936/53017; 0876944178; |0936/53017|kmet@belogradchik.egov.bg||2018-08-01||t|9|-1|2018-08-10 12:42:55.395|-1|2023-04-16 00:04:38.77||0000000299
12868|000320648|Общинска администрация - Вълчедръм|1100009|1000164|12543|гр. Вълчедръм ул. "България" № 18 - 20|09744 / 3444; |09744/3406|kmet@valchedram.bg||2018-08-01||t|9|-1|2018-08-10 12:42:55.645|-1|2023-04-16 00:04:39.503||0000000359
12869|000093474|Общинска администрация - Вълчи дол|1100024|1000165|12574|пл,"Христо Ботев"  гр.Вълчи дол, Община Вълчи дол Варненска област|2315; ||||2018-08-01||t|9|-1|2018-08-10 12:42:55.652|-1|2023-04-16 00:04:39.521||0000000283
12945|000413814|Общинска администрация - Левски|1100013|1000241|43236|гр.Левски бул."България"№58|0650/82448; 0650/82108; 0650/82197; |0650/83195|obshtina@oblevski.egov.bg||2018-08-01||t|9|-1|2018-08-10 12:42:56.261|-1|2023-04-16 00:04:41.501||0000000388
12671|175263817|Комисия за разкриване на документите и за обявяване на принадлежност на български граждани към Държавна сигурност и разузнавателните служби на Българската народна армия|1100021|1000067|68134|гр. София, ул. "Врабча" № 1|8004500; ||info@comdos.bg||2018-08-01||t|2|-1|2018-08-10 12:42:54.129|-1|2023-04-16 00:04:35.399||0000001241
12713|000695395|Министерство на труда и социалната политика|1100021|1000067|68134|София 1000, ул. Триадица 2|8119 443; |988 44 05|mlsp@mlsp.government.bg||2018-08-01||t|7|-1|2018-08-10 12:42:54.424|-1|2023-04-16 00:04:36.133||0000000087
12741|N/A|Национален съвет по медицинска експертиза|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.65|-1|2023-04-16 00:04:36.678||0000001134
12783|000776057|Областна администрация - Софийска област|1100021|1000067|68134|София, бул. Витоша 6|9883484; 9301801; |988 3484|sofoblast@government.bg||2018-08-01||t|8|-1|2018-08-10 12:42:54.982|-1|2023-04-16 00:04:37.562||0000000039
12784|831912591|Областна администрация - София|1100021|1000067|68134|София, ул. "Алабин" № 22|907-1797; 907-1799; 907-1760; ||delovodstvo@sf.government.bg||2018-08-01||t|8|-1|2018-08-10 12:42:54.991|-1|2023-04-16 00:04:37.581||0000000038
12793|175811427|Областна дирекция "Земеделие" - Велико Търново|1100028|1000157|10447|гр.Велико Търново, бул. "България" №25|062/601191; ||odzgvtr@gmail.com||2018-08-01||t|10|-1|2018-08-10 12:42:55.06|-1|2023-04-16 00:04:37.749||0000001229
12807|175809789|Областна дирекция "Земеделие" - Русе|1100015|1000044|63427|гр. Русе, ул. "Църковна независимост" № 16, ет.7|0888901345; ||odzg_ruse@mzh.government.bg||2018-08-01||t|10|-1|2018-08-10 12:42:55.174|-1|2023-04-16 00:04:38.131||0000001222
12811|175811434|Областна дирекция "Земеделие" - София град|1100021|1000067|68134|гр. София, бул. Витоша № 148, бл. 69|02/952 03 92; ||odzg_sfgrad@mzh.government.bg||2018-08-01||t|10|-1|2018-08-10 12:42:55.204|-1|2023-04-16 00:04:38.204||0000001240
12813|175811879|Областна дирекция "Земеделие" - Стара Загора|1100022|1000071|68850|бул. "Цар Симеон Велики" № 102, гр. Стара Загора п.к 6000|042/603225; ||odz.stz@gmail.com||2018-08-01||t|10|-1|2018-08-10 12:42:55.219|-1|2023-04-16 00:04:38.241||0000001225
12814|125584076|Областна дирекция "Земеделие" - Търговище|1100023|1000090|73626|7700, гр.Търговище, ул."Христо Ботев" № 3, ет. 1|0601/620 05; 627 84; |693 50|ODZG_Targovishte@mzh.government.bg||2018-08-01||t|10|-1|2018-08-10 12:42:55.226|-1|2023-04-16 00:04:38.259||0000001238
13349|N/A|Обществен консултативен съвет по въвеждане в експлоатация на електронната система за таксуване на база време и изминато разстояние, като обществено експертно консултативно звено към министъра на регионалното развитие и благоустройството|||||||||1900-01-01||t|13|-1|2019-07-23 15:47:46.983|-1|2023-04-16 00:04:38.334||0000001587
13342|177350904|Изпълнителна агенция "Медицински надзор'|1100021|1000067|68134|гр. София, п.к. 1606, ул.“Георги Софийски“ № 3|8050433; ||delovodstvo@iamn.bg||1900-01-01||t|5|-1|2019-07-23 15:47:42.467|-1|2023-04-16 00:04:34.966||0000001584
12686|103618024|Лесозащитна станция - гр. Варна|1100024|1000155|10135|гр.Варна ж.к Възраждане бл.78 вх.а ет.1 ап.3|052/510679; |052/510679|lzsvarna@iag.bg||2018-08-01||t|10|-1|2018-08-10 12:42:54.235|-1|2023-04-16 00:04:35.681||0000001370
12744|N/A|Национален съвет по наркотичните вещества|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.672|-1|2023-04-16 00:04:36.736||0000001517
12779|000531150|Областна администрация - Русе|1100015|1000044|63427|Русе, пл. Свобода 6|082 / 812 223; 812 223; |820092|governor@ruse.egov.bg||2018-08-01||t|8|-1|2018-08-10 12:42:54.947|-1|2023-04-16 00:04:37.487||0000000034
12785|123138141|Областна администрация - Стара Загора|1100022|1000071|68850|Стара Загора 6000, бул. Цар Симеон Велики 108|613242; |600640|oblast-stz@sz.government.bg||2018-08-01||t|8|-1|2018-08-10 12:42:55|-1|2023-04-16 00:04:37.6||0000000040
12786|125043455|Областна администрация - Търговище|1100023|1000090|73626|гр. Търговище, ул. Стефан Караджа 2|66654; |66654|oblast@tg.government.bg||2018-08-01||t|8|-1|2018-08-10 12:42:55.008|-1|2023-04-16 00:04:37.618||0000000041
12787|836147490|Областна администрация - Хасково|1100004|1000095|77195|Хасково, пл. Свобода 5|038608042; |035608050|oblast@hs.government.bg||2018-08-01||t|8|-1|2018-08-10 12:42:55.016|-1|2023-04-16 00:04:37.637||0000000042
12794|105590043|Областна дирекция "Земеделие" - Видин|1100026|1000162|10971|гр. Видин ул."Рибарска" №12|094601489, стационарен, платен съгласно тарифата на оператора, който потребителят използва; |094601489|odzg_vidin@mzh.government.bg||2018-08-01||t|10|-1|2018-08-10 12:42:55.066|-1|2023-04-16 00:04:37.768||0000001230
12799|175811256|Областна дирекция "Земеделие" - Кюстендил|1100006|1000240|41112|гр.Кюстендил, ул."Демокрация" № 44|078 550337; 550271; 550272; 550273; Телефони за контакт са мобилни и стационарни и цената на разговор е според избрания тарифен план.; |550337|odzg_kyustendil@mzh.government.bg||2018-08-01||t|10|-1|2018-08-10 12:42:55.107|-1|2023-04-16 00:04:37.959||0000001234
12800|175811765|Областна дирекция "Земеделие" - Ловеч|1100008|1000244|43952|гр.Ловеч, ул."Търговска" № 43, ет.7|068/603 962; |068/603 964|ODZG_Lovech@mzh.government.bg||2018-08-01||t|10|-1|2018-08-10 12:42:55.115|-1|2023-04-16 00:04:37.982||0000001218
12801|175809159|Областна дирекция "Земеделие" - Монтана|1100009|1000262|48489|гр. Монтанау."Ген.Столетов" № 1, ет. 1|096/300728; 0879/197321; |096/300728|odzg@net-surf.net||2018-08-01||t|10|-1|2018-08-10 12:42:55.123|-1|2023-04-16 00:04:38.006||0000001219
12808|175810250|Областна дирекция "Земеделие" - Силистра|1100018|1000056|66425|гр. Силистра, ул. "Христо Смирненски" № 2, ет. 3|086 / 82 20 63; ||ODZG_Silistra@mzh.government.bg||2018-08-01||t|10|-1|2018-08-10 12:42:55.181|-1|2023-04-16 00:04:38.149||0000001223
12673|121747864|Комисия за регулиране на съобщенията|1100021|1000067|68134|София, ул. Ген. Йосиф В. Гурко № 6|949 27 23; 949 27 60; Телефоните са стационарни и са на цена за съответния абонаментен план за фиксирани номера.; ||info@crc.bg||2018-08-01||t|2|-1|2018-08-10 12:42:54.144|-1|2023-04-16 00:04:35.417||0000000114
12687|115631830|Лесозащитна станция - гр. Пловдив|1100011|1000023|56784|гр. Пловдив, ул. Славянска № 82|628816; ||lzsplovdiv@abv.bg||2018-08-01||t|10|-1|2018-08-10 12:42:54.242|-1|2023-04-16 00:04:35.699||0000001369
12705|000695160|Министерство на културата|1100021|1000067|68134|София 1000, бул. Александър Стамболийски 17|94 00 900; ||delovodstvo@mc.government.bg||2018-08-01||t|7|-1|2018-08-10 12:42:54.365|-1|2023-04-16 00:04:35.993||0000000080
12745|N/A|Национален съвет по превенция на престъпността|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.68|-1|2023-04-16 00:04:36.755||0000001381
12758|000698427|Национална служба за охрана|1100021|1000067|68134|град София бул. Черни Връх №43|8629188; |8685263|NSO@NSO.BG||2018-08-01||t|2|-1|2018-08-10 12:42:54.771|-1|2023-04-16 00:04:37.082||0000001572
12759|130339616|Национална служба за съвети в земеделието|1100021|1000067|68134|гр. София, ул "Банско шосе" №7|810 09 88; |810 09 92|office@naas.government.bg||2018-08-01||t|2|-1|2018-08-10 12:42:54.778|-1|2023-04-16 00:04:37.1||0000000173
12762|101146105|Областна администрация - Благоевград|1100001|1000134|4279|Благоевград, пл. "Г.Измирлиев" № 9|88-14-01; 88-14-03; |88-14-03|info@blagoevgrad.egov.bg||2018-08-01||t|8|-1|2018-08-10 12:42:54.804|-1|2023-04-16 00:04:37.173||0000000017
12763|000056757|Областна администрация - Бургас|1100000|1000151|7079|Бургас, ул. Цар Петър 1|056/840485; 056/844301; 056/841328; 056/894116; |056/84-04-81|governor@bs.government.bg||2018-08-01||t|8|-1|2018-08-10 12:42:54.813|-1|2023-04-16 00:04:37.194||0000000018
12765|104103739|Областна администрация - Велико Търново|1100028|1000157|10447|Велико Търново, пл. "Център" № 2|600 839; 600 464; |600 839|governor@velikotarnovo.government.bg||2018-08-01||t|8|-1|2018-08-10 12:42:54.831|-1|2023-04-16 00:04:37.231||0000000020
12769|124125725|Областна администрация - Добрич|1100002|1000188|72624|Добрич, ул. "Независимост" №5|058/601 200; 058/655 400; 058/601 403; |058/601249|governor@dobrich.government.bg||2018-08-01||t|8|-1|2018-08-10 12:42:54.867|-1|2023-04-16 00:04:37.303||0000000024
13224|N/A|Съвет по европейска комуникация|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:59.264|-1|2023-04-16 00:04:48.954||0000000671
12771|109069461|Областна администрация - Кюстендил|1100006|1000240|41112|гр.Кюстендил, ул. "Демокрация" № 44|55-06-50; |55-06-90|oblast@kn.egov.bg||2018-08-01||t|8|-1|2018-08-10 12:42:54.885|-1|2023-04-16 00:04:37.34||0000000026
12772|000291335|Областна администрация - Ловеч|1100008|1000244|43952|ул. Търговска 43|068 600 190; 068 600 180; |068 600 174|governor@lovech.government.bg||2018-08-01||t|8|-1|2018-08-10 12:42:54.893|-1|2023-04-16 00:04:37.358||0000000027
12795|175813008|Областна дирекция "Земеделие" - Враца|1100027|1000163|12259|ул. Христо Ботев - 78, ет.1|092649328; |649329|odzg_vraca@mzh.government.bg||2018-08-01||t|10|-1|2018-08-10 12:42:55.074|-1|2023-04-16 00:04:37.787||0000001231
12668|129010997|Комисия за противодействие на корупцията и за отнемане на незаконно придобитото имущество|1100021|1000067|68134|гр.София, пл "Света Неделя" № 6|02/94 01 444; |02/ 94 01 595|caciaf@caciaf.bg||2018-08-01||t|2|-1|2018-08-10 12:42:54.105|-1|2023-04-16 00:04:35.346||0000001259
12693|N/A|Междуведомствен съвет по участието на Република България в НАТО и в Общата политика за сигурност и отбрана на Европейския съюз|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.281|-1|2023-04-16 00:04:35.787||0000001383
12697|000695025|Министерски съвет и неговата администрация|1100021|1000067|68134|бул. “Княз Александър Дондуков ” № 1|940 27 70; 940 29 99; |980 21 01|gis@government.bg||2018-08-01||t|6|-1|2018-08-10 12:42:54.31|-1|2023-04-16 00:04:35.839||0000000001
12699|000695228|Министерство на външните работи|1100021|1000067|68134|София 1040, ул. Александър Жендов 2|9482999; ||Priemna@mfa.bg||2018-08-01||t|7|-1|2018-08-10 12:42:54.324|-1|2023-04-16 00:04:35.856||0000000090
12706|175745920|Министерство на младежта и спорта|1100021|1000067|68134|София - 1040, бул. "Васил Левски" № 75|9300555; |9873193|anticorruption@mpes.government.bg||2018-08-01||t|7|-1|2018-08-10 12:42:54.373|-1|2023-04-16 00:04:36.01||0000001202
13358|177427553|Национален борд за разследване на произшествия във въздушния, водния и железопътния транспорт|1100021|1000067|68134|ул. Дякон Игнатий № 9|029409864; |029409828|IHristov@mtitc.government.bg||1900-01-01||t|1|-1|2020-02-07 00:06:36.579|-1|2023-04-16 00:04:36.184||0000001596
13352|N/A|Национален експертен съвет за координиране изпълнението на Националния план за сгради с близко до нулево потребление на енергия 2015-2020|||||||||1900-01-01||t|13|-1|2020-01-10 10:12:39.36|-1|2023-04-16 00:04:36.219||0000001594
12720|177268001|Национален инспекторат по образованието|1100021|1000067|68134|бул. "Д-р Г. М. Димитров" № 52Б|4241180; ||info@nio.government.bg||2018-08-01||t|2|-1|2018-08-10 12:42:54.475|-1|2023-04-16 00:04:36.271||0000001573
12721|121710606|Национален институт за недвижимо културно наследство|1100021|1000067|68134|гр.София, бул."Александър Стамболийски" № 17|02 4484810; ||ninkn-sof@ninkn.bg||2018-08-01||t|2|-1|2018-08-10 12:42:54.484|-1|2023-04-16 00:04:36.289||0000001268
12731|130176603|Национален студентски дом|1100021|1000067|68134|София, пл."Народно събрание" 10|0878242408; 02/9872286; ||director@studenthouse.bg||2018-08-01||t|1|-1|2018-08-10 12:42:54.569|-1|2023-04-16 00:04:36.473||0000000189
12976|000159643|Общинска администрация - Ново село|1100026|1000008|52180|с.Ново село, ул. "Арх. Илия Попов" № 89|2225; |2269|obshtina-novoselo@abv.bg||2018-08-01||t|9|-1|2018-08-10 12:42:56.504|-1|2023-04-16 00:04:42.181||0000000307
12978|000875824|Общинска администрация - Опака|1100023|1000010|53552|гр.Опака 7840 обл. Търговище ул."Съединение" № 3|2222; |2421|obstinaopaka@abv.bg||2018-08-01||t|9|-1|2018-08-10 12:42:56.521|-1|2023-04-16 00:04:42.223||0000000482
12646|121797867|Изпълнителна агенция "Морска администрация'|1100021|1000067|68134|София, ул. Дякон Игнатий № 9|070010145; ||bma@marad.bg||2018-08-01||t|5|-1|2018-08-10 12:42:53.949|-1|2023-04-16 00:04:34.984||0000000145
12651|130297067|Изпълнителна агенция по лозата и виното|1100021|1000067|68134|гр.София 1113,бул."Цариградско шосе"№125,бл.1,ет.3|(02)9708111; 9708111; |9708122|sofia@eavw.com||2018-08-01||t|5|-1|2018-08-10 12:42:53.984|-1|2023-04-16 00:04:35.052||0000000168
12652|831901762|Изпълнителна агенция по околна среда|1100021|1000067|68134|София 1618 бул. "Цар Борис III" № 136|9559011; |9559015|iaos@eea.government.bg||2018-08-01||t|5|-1|2018-08-10 12:42:53.991|-1|2023-04-16 00:04:35.069||0000000141
12653|000649519|Изпълнителна агенция по рибарство и аквакултури|1100000|1000151|7079|ул. Княз Александър Батенберг 1|87 60 60; ||office@iara.government.bg||2018-08-01||t|5|-1|2018-08-10 12:42:53.997|-1|2023-04-16 00:04:35.086||0000000153
12654|130925885|Изпълнителна агенция по селекция и репродукция в животновъдството|1100021|1000067|68134|София, ул. "Бистришко шосе " № 26|02 9611329; ||delovodstvo@iasrj.eu||2018-08-01||t|5|-1|2018-08-10 12:42:54.004|-1|2023-04-16 00:04:35.103||0000000669
12676|N/A|Комисия по признаване на професионалната квалификация по регулирана професия и/или специалност в областта на здравеопазването|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.166|-1|2023-04-16 00:04:35.451||0000001443
12677|N/A|Комисия по прозрачност по ЗЛПХМ|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.173|-1|2023-04-16 00:04:35.469||0000001426
12678|N/A|Консултативен и координационен съвет по опазване на околната среда в морските води на Черно море|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.18|-1|2023-04-16 00:04:35.503||0000001338
12679|N/A|Консултативен съвет в областта на проектирането, строителството, инвестиционния процес, жилищната политика, енергийната ефективност, регионалната политика и стратегическото планиране към министъра на регионалното развитие и благоустройството|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.187|-1|2023-04-16 00:04:35.52||0000001571
12680|N/A|Консултативен съвет за ликвидиране на последствията от добива и преработката на уранова суровина|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.194|-1|2023-04-16 00:04:35.556||0000001350
12688|130572816|Лесозащитна станция - гр. София|1100021|1000067|68134|гр. София, ул."Шосе Банкя", №3,етаж 4|02/988 53 01; 02/988 80 74; ||lzssofia@iag.bg||2018-08-01||t|10|-1|2018-08-10 12:42:54.249|-1|2023-04-16 00:04:35.717||0000001375
12761|N/A|Националното бюро за контрол на специалните разузнавателни средства|||||||||2018-08-01||t|2|-1|2018-08-10 12:42:54.795|-1|2023-04-16 00:04:37.154||0000001497
12613|102664798|Дирекция природен парк "Странджа'|1100000|1000254|46663|гр.Малко Търново,ул.Янко Mаслинков, №1|+35959523635; |3635|dppstrandja@iag.bg||2018-08-01||t|10|-1|2018-08-10 12:42:53.697|-1|2023-04-16 00:04:34.455||0000001366
12630|N/A|Експертен консултативен съвет по въпросите на геозащитната дейност в Република България към министъра на регионалното развитие и благоустройството|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:53.837|-1|2023-04-16 00:04:34.723||0000001501
12632|N/A|Експертен съвет за одобряване на стратегическите карти за шум и планове за действие|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:53.853|-1|2023-04-16 00:04:34.74||0000001431
12633|N/A|Експертен съвет по белодробни болести и туберкулоза към Министерството на здравеопазването|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:53.86|-1|2023-04-16 00:04:34.758||0000001436
12635|N/A|Експертен съвет по надзор на заразните болести и противоепидемичен контрол|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:53.874|-1|2023-04-16 00:04:34.775||0000001429
12636|N/A|Експертен съвет по ХИВ/СПИН и сексуално предавани инфекции към Министерството на здравеопазването|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:53.881|-1|2023-04-16 00:04:34.792||0000001435
12638|121410441|Изпълнителна агенция "Автомобилна администрация'|1100021|1000067|68134|София 1000, ул.Гурко № 5|930 88 40; 9308810; 9308813; ||avto_a@rta.government.bg||2018-08-01||t|5|-1|2018-08-10 12:42:53.896|-1|2023-04-16 00:04:34.809||0000000728
12641|129008829|Изпълнителна агенция "Военни клубове и военно-почивно дело'|1100021|1000067|68134|София, бул. "Цар Освободител" № 7|92 21 713; |981 07 31|info@militaryclubs.bg||2018-08-01||t|5|-1|2018-08-10 12:42:53.916|-1|2023-04-16 00:04:34.865||0000000103
12642|831545394|Изпълнителна агенция "Главна инспекция по труда'|1100021|1000067|68134|бул. "Княз Александър Дондуков" № 3|02/ 8101 700; 0700 17 670; 02/ 8101 756; |02/ 9 874 717|info@gli.government.bg||2018-08-01||t|5|-1|2018-08-10 12:42:53.922|-1|2023-04-16 00:04:34.882||0000000156
12647|175618225|Изпълнителна агенция "Одит на средствата от Европейския съюз'|1100021|1000067|68134|ул."Славянска" № 4, ет. 5|9859 5201/5203; 98595201; |98595202|||2018-08-01||t|5|-1|2018-08-10 12:42:53.956|-1|2023-04-16 00:04:35.001||0000001167
12648|177224179|Изпълнителна агенция „Програма за образование“|1100021|1000067|68134|бул. "Цариградско шосе" № 125, бл.5, ет.1|4676101; |4676101|infosf@mon.bg||2018-08-01||t|5|-1|2018-08-10 12:42:53.964|-1|2023-04-16 00:04:35.136||0000001560
12981|000817931|Общинска администрация - Павел баня|1100022|1000013|55021|гр. Павел баня бул. "Освобождение"№15|04361/3260; факс 04361/2094; |0886333329|mayor@pavelbanya.bg||2018-08-01||t|9|-1|2018-08-10 12:42:56.543|-1|2023-04-16 00:04:42.284||0000000474
12663|000698612|Комисия за защита на конкуренцията|1100021|1000067|68134|София 1000, бул. "Витоша" №18|93 56 113; |980 73 15|delovodstvo@cpc.bg||2018-08-01||t|2|-1|2018-08-10 12:42:54.067|-1|2023-04-16 00:04:35.26||0000000829
12709|000695324|Министерство на отбраната|1100021|1000067|68134|София 1000, ул.Дякон Игнатий 3|9220152; |9879693|||2018-08-01||t|7|-1|2018-08-10 12:42:54.394|-1|2023-04-16 00:04:36.062||0000000089
12714|176789478|Министерство на туризма|1100021|1000067|68134|гр. София, ул. „Съборна“ № 1|02/9046809; |+ 359 2 4470 899|tourism@tourism.government.bg||2018-08-01||t|7|-1|2018-08-10 12:42:54.431|-1|2023-04-16 00:04:36.149||0000001468
12739|N/A|Национален съвет по въпросите на социалното включване|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.635|-1|2023-04-16 00:04:36.64||0000001287
13354|N/A|Национален съвет по миграция, граници, убежище и интеграция|||||||||1900-01-01||t|13|-1|2020-01-10 10:12:40.359|-1|2023-04-16 00:04:36.717||0000001590
12753|131063188|Национална агенция за приходите|1100021|1000067|68134|София, бул "Дондуков" № 52|070018700; |9859 30 99|nap@nra.bg||2018-08-01||t|2|-1|2018-08-10 12:42:54.736|-1|2023-04-16 00:04:36.972||0000000730
12764|000093360|Областна администрация - Варна|1100024|1000155|10135|Варна - 9000, ул."Преслав" 26|052 688 110; 052 688 111; 688-222; |052 632 365|e-office@vn.government.bg||2018-08-01||t|8|-1|2018-08-10 12:42:54.823|-1|2023-04-16 00:04:37.213||0000000019
12770|108070973|Областна администрация - Кърджали|1100007|1000239|40909|бул."България" № 41|0361/6 01 50; факс 0361/60151; |6 01 51|obl.adm@kardzhali.org||2018-08-01||t|8|-1|2018-08-10 12:42:54.876|-1|2023-04-16 00:04:37.321||0000000025
12969|000615043|Общинска администрация - Неделино|1100020|1000001|51319|гр. Неделино ул. "Александър Стамболийски" № 104|03072/ 8801; 03072/8801; ||oba_nedelino@abv.bg||2018-08-01||t|9|-1|2018-08-10 12:42:56.442|-1|2023-04-16 00:04:42.023||0000000442
12988|000351750|Общинска администрация - Пещера|1100010|1000020|56277|ул."Дойранска епопея" № 17|0350/62201, 62203, 62208; |64165|mayor@peshtera.bg||2018-08-01||t|9|-1|2018-08-10 12:42:56.6|-1|2023-04-16 00:04:42.439||0000000374
13049|000590704|Общинска администрация - Твърдица|1100019|1000080|72165|гр.Твърдица, община Твърдица, област Сливен, площад "Свобода" 1|04542220; 04542900; 045442311; 04542310; |0454/44049|obshtina@tvarditsa.bg||2018-08-01||t|9|-1|2018-08-10 12:42:57.123|-1|2023-04-16 00:04:44.101||0000000435
13050|000852925|Общинска администрация - Тервел|1100002|1000081|72271|гр.Тервел, обл.Добрич, ул.”Св.Св.Кирил и Методий” № 8;|2070, 2075; |2391|tervel@tervel.bg||2018-08-01||t|9|-1|2018-08-10 12:42:57.131|-1|2023-04-16 00:04:44.127||0000000330
13056|000215946|Общинска администрация - Трявна|1100003|1000087|73403|гр.Трявна; ул."Ангел Кънчев" № 21|6-24-96; |6-21-49|tryavna@tryavna.bg||2018-08-01||t|9|-1|2018-08-10 12:42:57.179|-1|2023-04-16 00:04:44.266||0000000324
13065|000471671|Общинска администрация - Хисаря|1100011|1000096|77270|ул. " Гурко"  № 14|0337/ 6 21 80 0337/ 6 20 34, 0337/6 24 15, 0337/6 26 31; |0337/ 6 20 30|obshtina@hisar.bg||2018-08-01||t|9|-1|2018-08-10 12:42:57.282|-1|2023-04-16 00:04:44.464||0000000406
12717|N/A|Комисия по редки заболявания|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.451|-1|2023-04-16 00:04:35.486||0000001441
12695|N/A|Междуведомствена комисия по космически изследвания|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.296|-1|2023-04-16 00:04:35.822||0000001082
12704|177549105|Министерство на икономиката и индустрията|1100021|1000067|68134|гр. София, ул. "Славянска" №8|9407001; |987 21 90; 981 99 70|e-docs@mi.government.bg||2018-08-01||t|7|-1|2018-08-10 12:42:54.358|-1|2023-04-16 00:04:35.958||0000001091
12747|N/A|Национален съвет по равнопоставеността на жените и мъжете|||||||||2018-08-01||t|13|-1|2018-08-10 12:42:54.693|-1|2023-04-16 00:04:36.829||0000000942
12815|175810784|Областна дирекция "Земеделие" - Хасково|1100004|1000095|77195|гр. Хасково пл. " Свобода"№5|038/664916; 0876625098; |664946|ODZG_Haskovo@mzh.government.bg||2018-08-01||t|10|-1|2018-08-10 12:42:55.233|-1|2023-04-16 00:04:38.279||0000001226
12846|000193065|Общинска администрация - Борован|1100027|1000142|5548|с. Борован ул."Иван вазов"№1|0896709640; 091479330; 0896709640; ||ob_borovan@abv.bg||2018-08-01||t|9|-1|2018-08-10 12:42:55.477|-1|2023-04-16 00:04:39.07||0000000310
12878|000133673|Общинска администрация - Горна Оряховица|1100028|1000174|16359|5100 гр. Горна Оряховицапл. "Георги Измирлиев" 5|0618/6-05-01; ||||2018-08-01||t|9|-1|2018-08-10 12:42:55.718|-1|2023-04-16 00:04:39.7||0000000290
